DateTime,FR,BE,CH,DE,ES,IT
2015-01-01 00:00:00,70929.0,9551.83,7633.0,43833.0675,24382.0,23126.0
2015-01-01 01:00:00,69773.0,9152.0225,7653.58,42322.1125,22734.0,21534.0
2015-01-01 02:00:00,66417.0,8798.7025,7396.99,40965.885,21286.0,20219.0
2015-01-01 03:00:00,64182.0,8567.099999999999,7340.43,40283.582500000004,20264.0,19470.0
2015-01-01 04:00:00,63859.0,8487.4375,7015.01,39621.64,19905.0,19485.0
2015-01-01 05:00:00,63921.0,8428.375,7058.76,38195.2625,20010.0,20349.0
2015-01-01 06:00:00,64117.0,8122.4825,6857.21,38488.5275,20377.0,20715.0
2015-01-01 07:00:00,63861.0,8179.4075,6635.97,39194.1975,20094.0,21092.0
2015-01-01 08:00:00,64277.0,8339.655,6582.99,41783.775,20637.0,22776.0
2015-01-01 09:00:00,65100.0,8677.44,6838.18,44625.7425,22250.0,24243.0
2015-01-01 10:00:00,65875.0,8898.695,6865.17,47587.292499999996,23547.0,25601.0
2015-01-01 11:00:00,67460.0,9092.48,6613.93,48859.3575,24133.0,25790.0
2015-01-01 12:00:00,65706.0,9087.9025,7141.23,47969.97,24713.0,24249.0
2015-01-01 13:00:00,62688.0,8940.2075,7073.85,47223.5125,24672.0,23416.0
2015-01-01 14:00:00,60798.0,8919.4525,7117.92,47196.745,23528.0,23716.0
2015-01-01 15:00:00,61111.0,9016.7475,7110.41,49557.2475,23118.0,25405.0
2015-01-01 16:00:00,65620.0,9664.275,7357.85,54048.35,23606.0,29787.0
2015-01-01 17:00:00,69967.0,9914.2925,7656.17,54735.380000000005,26447.0,30946.0
2015-01-01 18:00:00,71682.0,9852.0525,7774.49,54067.4175,28020.0,31359.0
2015-01-01 19:00:00,70462.0,9573.3875,7678.1,51819.590000000004,29014.0,30611.0
2015-01-01 20:00:00,68173.0,9421.717499999999,7444.15,50572.6,29571.0,29168.0
2015-01-01 21:00:00,69188.0,9896.2075,7338.22,50550.2775,29031.0,26859.0
2015-01-01 22:00:00,70135.0,10061.7425,7428.85,47841.815,26798.0,24116.0
2015-01-01 23:00:00,67584.0,9489.2025,7213.41,44812.2875,24298.0,21568.0
2015-01-02 00:00:00,65510.0,9001.19,7078.83,42986.4075,21881.0,19764.0
2015-01-02 01:00:00,64522.0,8571.0725,7053.92,42126.725,20495.0,18755.0
2015-01-02 02:00:00,61798.0,8321.0625,7193.99,42102.7025,19730.0,18412.0
2015-01-02 03:00:00,60686.0,8276.5225,7121.27,42826.485,19500.0,18558.0
2015-01-02 04:00:00,62060.0,8516.76,6981.84,44181.0775,20113.0,19810.0
2015-01-02 05:00:00,64662.0,8999.8975,6792.12,46695.2325,22153.0,22878.0
2015-01-02 06:00:00,66982.0,9226.4125,6794.98,51243.04,24710.5,26190.0
2015-01-02 07:00:00,68828.0,9768.675,6717.16,55123.6225,27268.0,29053.0
2015-01-02 08:00:00,70472.0,10243.35,6854.03,58275.5275,29825.5,31535.0
2015-01-02 09:00:00,71681.0,10556.685,7127.69,60212.975,32383.0,31804.0
2015-01-02 10:00:00,72248.0,10780.5325,7225.96,61729.6075,32358.0,31496.0
2015-01-02 11:00:00,73443.0,10769.8675,7134.03,61971.93,32535.444444444445,30827.0
2015-01-02 12:00:00,71451.0,10605.7975,7520.17,60886.9125,32712.88888888889,29624.0
2015-01-02 13:00:00,69123.0,10320.130000000001,7457.11,59701.14,32890.333333333336,30125.0
2015-01-02 14:00:00,66628.0,10225.445,7324.98,58996.9425,33067.77777777778,31251.0
2015-01-02 15:00:00,66234.0,10394.4225,7292.8,60411.6675,33245.22222222222,33396.0
2015-01-02 16:00:00,69985.0,11211.529999999999,7518.95,63411.7975,33422.666666666664,38291.0
2015-01-02 17:00:00,73818.0,11428.6475,8018.46,63738.4775,33600.11111111111,38662.0
2015-01-02 18:00:00,73971.0,11056.592499999999,8081.65,61980.4975,33777.555555555555,38219.0
2015-01-02 19:00:00,70938.0,10515.9725,7840.73,58074.19,33955.0,35572.0
2015-01-02 20:00:00,67746.0,9993.43,7502.07,55612.6375,33851.0,32695.0
2015-01-02 21:00:00,68455.0,10362.4225,7362.52,53939.1775,32324.0,29068.0
2015-01-02 22:00:00,69539.0,10440.005000000001,7381.99,48161.14,29866.0,25909.0
2015-01-02 23:00:00,66642.0,9880.21,7099.83,44611.4025,27243.0,22906.0
2015-01-03 00:00:00,64227.0,9294.705,6924.44,42284.6675,24723.0,20851.0
2015-01-03 01:00:00,62716.0,8900.805,6916.46,40889.1375,22861.0,19712.0
2015-01-03 02:00:00,59396.0,8550.545,6981.84,40693.5425,21963.0,19264.0
2015-01-03 03:00:00,57700.0,8535.58,6918.21,41081.1075,21540.0,19298.0
2015-01-03 04:00:00,58131.0,8619.2875,6757.45,41308.1025,21642.0,20192.0
2015-01-03 05:00:00,59493.0,8921.48,6851.71,42596.835,22434.0,22529.0
2015-01-03 06:00:00,60986.0,9009.8425,6899.8,45014.615000000005,23787.0,25195.0
2015-01-03 07:00:00,62703.0,9605.4825,6888.71,48330.205,25305.0,27383.0
2015-01-03 08:00:00,64814.0,10117.205,6982.96,51829.4475,27745.0,29452.0
2015-01-03 09:00:00,66427.0,10705.1275,7245.94,54476.567500000005,30101.0,29664.0
2015-01-03 10:00:00,67027.0,11067.94,7361.75,56530.385,30495.0,28845.0
2015-01-03 11:00:00,68498.0,11127.9925,7420.57,56543.8875,29893.0,27936.0
2015-01-03 12:00:00,66851.0,11004.435,7538.42,56491.104999999996,29659.0,27154.0
2015-01-03 13:00:00,64325.0,10815.8025,7718.34,55528.317500000005,29268.0,27167.0
2015-01-03 14:00:00,61852.0,10833.8225,7810.84,55337.875,28375.0,28009.0
2015-01-03 15:00:00,60906.0,11071.895,7986.84,57572.7575,27840.0,30099.0
2015-01-03 16:00:00,63367.0,11514.88,8025.38,60649.845,28102.0,34795.0
2015-01-03 17:00:00,66458.0,11502.7925,8167.73,60928.822499999995,30973.0,35872.0
2015-01-03 18:00:00,66400.0,11097.99,8106.23,59631.1375,32130.0,35893.0
2015-01-03 19:00:00,63519.0,10691.5,7783.76,55590.5525,32763.0,33609.0
2015-01-03 20:00:00,60554.0,10231.9525,7369.01,53181.3975,32875.0,30837.0
2015-01-03 21:00:00,61320.0,10425.2,7114.94,52822.0875,31532.0,27974.0
2015-01-03 22:00:00,62725.0,10421.262499999999,7070.08,49998.9875,29366.0,25217.0
2015-01-03 23:00:00,60265.0,9941.07,6924.19,46774.7825,26818.0,22558.0
2015-01-04 00:00:00,57658.0,9446.74,7017.18,42554.380000000005,24299.0,20602.0
2015-01-04 01:00:00,55874.0,9009.935000000001,6968.88,41137.3975,22546.0,19449.0
2015-01-04 02:00:00,52581.0,8724.785,6819.9,40578.3325,21480.0,18871.0
2015-01-04 03:00:00,50650.0,8590.8825,6650.44,40673.1025,20937.0,18726.0
2015-01-04 04:00:00,50570.0,8494.5725,6513.19,40208.745,21035.0,19122.0
2015-01-04 05:00:00,51566.0,8625.24,6577.26,39679.0,21476.0,20289.0
2015-01-04 06:00:00,52564.0,8762.54,6515.81,42232.4725,22289.0,21600.0
2015-01-04 07:00:00,53872.0,9054.279999999999,6379.55,45059.92,22929.0,23049.0
2015-01-04 08:00:00,56101.0,9586.65,6673.42,48230.7625,24754.0,25376.0
2015-01-04 09:00:00,58463.0,9981.227499999999,6811.31,51649.805,27027.0,26859.0
2015-01-04 10:00:00,60123.0,10433.6875,6996.38,54780.865,27933.0,27740.0
2015-01-04 11:00:00,62579.0,10619.2075,7119.1,55062.465,27648.0,27326.0
2015-01-04 12:00:00,60885.0,10390.905,7122.61,53618.9125,27873.0,26018.0
2015-01-04 13:00:00,58183.0,10139.1275,7090.23,52167.2725,27769.0,25049.0
2015-01-04 14:00:00,56109.0,10001.2275,7044.77,51669.7125,26825.0,24868.0
2015-01-04 15:00:00,55809.0,9949.5075,7074.03,53537.41,26254.0,25826.0
2015-01-04 16:00:00,59859.0,10872.565,7463.1,57963.854999999996,26508.0,30053.0
2015-01-04 17:00:00,65218.0,11354.7625,8001.37,59030.8725,29232.0,31608.0
2015-01-04 18:00:00,66941.0,11330.845000000001,8025.26,57569.94,30623.0,32356.0
2015-01-04 19:00:00,65231.0,10944.3575,7913.2,55029.285,31605.0,31312.0
2015-01-04 20:00:00,62623.0,10534.1425,7601.49,53524.682499999995,32040.0,29367.0
2015-01-04 21:00:00,63366.0,10645.5225,7412.53,53447.905,31115.0,27050.0
2015-01-04 22:00:00,64730.0,10668.6275,7284.87,50315.455,28916.0,24216.0
2015-01-04 23:00:00,62610.0,10039.53,7019.62,46996.475,26019.0,21778.0
2015-01-05 00:00:00,61092.0,9665.9175,6970.68,44949.9075,23591.0,19993.0
2015-01-05 01:00:00,60219.0,9262.2975,7176.77,43979.322499999995,22089.0,19020.0
2015-01-05 02:00:00,57535.0,9052.455,7224.08,44010.3625,21350.0,18676.0
2015-01-05 03:00:00,56891.0,9118.387499999999,7357.8,45296.325,21054.0,18880.0
2015-01-05 04:00:00,59823.0,9527.3975,7269.31,48727.1525,21533.0,20107.0
2015-01-05 05:00:00,66249.0,10776.6125,7495.87,54640.485,23240.0,23220.0
2015-01-05 06:00:00,73308.0,11968.0,7926.16,60858.707500000004,26141.0,26785.0
2015-01-05 07:00:00,76107.0,12433.46,8676.64,64489.1225,28870.0,30021.0
2015-01-05 08:00:00,76452.0,12602.4925,9124.88,65811.4875,31473.0,32544.0
2015-01-05 09:00:00,76494.0,12626.895,9223.92,67054.4825,32893.0,33622.0
2015-01-05 10:00:00,76683.0,12702.9125,9095.59,68139.095,32741.0,33846.0
2015-01-05 11:00:00,76812.0,12467.8375,9029.62,68076.715,31942.0,32785.0
2015-01-05 12:00:00,75421.0,12432.575,8735.0,67231.435,31779.0,31687.0
2015-01-05 13:00:00,73763.0,12359.1625,8719.03,66032.67749999999,30864.0,30923.0
2015-01-05 14:00:00,71536.0,12318.654999999999,8631.74,65342.09,29742.0,31133.0
2015-01-05 15:00:00,71665.0,12357.1675,8748.38,66578.555,29336.0,32364.0
2015-01-05 16:00:00,75440.0,13126.405,8784.45,70227.675,29469.0,36615.0
2015-01-05 17:00:00,79847.0,13226.4975,9180.46,70157.8,30960.0,37545.0
2015-01-05 18:00:00,80090.0,12772.99,9325.05,68378.11,31097.0,37107.0
2015-01-05 19:00:00,76262.0,12154.55,9025.06,64076.745,31242.0,34946.0
2015-01-05 20:00:00,71858.0,11485.79,8603.85,61013.91,31443.0,32272.0
2015-01-05 21:00:00,71997.0,11696.994999999999,8280.64,59234.1025,30365.0,29057.0
2015-01-05 22:00:00,72673.0,11651.4725,8123.73,55002.04,28635.0,25962.0
2015-01-05 23:00:00,69935.0,11068.4,7725.78,51617.375,26304.0,23214.0
2015-01-06 00:00:00,67795.0,10656.5475,7515.61,49229.3275,23940.0,21259.0
2015-01-06 01:00:00,66811.0,10280.575,7465.64,48204.655,22118.0,20186.0
2015-01-06 02:00:00,64040.0,10054.4025,7433.76,48214.9975,21015.0,19612.0
2015-01-06 03:00:00,63275.0,10078.135,7567.65,48958.9425,20518.0,19599.0
2015-01-06 04:00:00,65977.0,10414.715,7446.08,50755.9475,20478.0,20115.0
2015-01-06 05:00:00,72092.0,11568.36,7662.0,54897.465,20926.0,21654.0
2015-01-06 06:00:00,78888.0,12540.627499999999,8097.96,60167.7525,21676.0,23099.0
2015-01-06 07:00:00,81429.0,12966.415,8820.79,62788.3625,22195.0,24579.0
2015-01-06 08:00:00,81438.0,13054.845,9216.39,64070.3675,23806.0,26930.0
2015-01-06 09:00:00,81086.0,12973.405,9191.42,65591.3175,25842.0,28752.0
2015-01-06 10:00:00,81166.0,13001.55,9155.12,66796.32,26754.0,30062.0
2015-01-06 11:00:00,80973.0,12818.5375,9056.59,66648.805,26633.0,29464.0
2015-01-06 12:00:00,79304.0,12794.375,8851.86,65622.1225,26664.0,27375.0
2015-01-06 13:00:00,77662.0,12760.5,8748.74,64035.0975,26154.0,26138.0
2015-01-06 14:00:00,75285.0,12727.945,8620.46,63622.9775,24866.0,26166.0
2015-01-06 15:00:00,75028.0,12850.7775,8595.97,65210.4825,24346.0,27222.0
2015-01-06 16:00:00,78196.0,13511.325,8756.61,69431.2125,24812.0,31679.0
2015-01-06 17:00:00,81983.0,13550.7,9171.11,69376.7525,27582.0,33459.0
2015-01-06 18:00:00,81712.0,12984.345000000001,9290.58,68019.83499999999,29150.0,33678.0
2015-01-06 19:00:00,77245.0,12372.0275,8968.95,64488.3475,30122.0,32689.0
2015-01-06 20:00:00,72532.0,11705.7275,8505.74,61739.9825,31077.0,30770.0
2015-01-06 21:00:00,72243.0,11872.0425,8292.07,59307.815,30449.0,28087.0
2015-01-06 22:00:00,72686.0,11783.35,8119.46,55247.835,28235.0,24915.0
2015-01-06 23:00:00,69988.0,11079.3025,7722.3,51716.7025,25555.0,22270.0
2015-01-07 00:00:00,67621.0,10511.4175,7528.0,49562.305,23341.0,20523.0
2015-01-07 01:00:00,66393.0,10177.0175,7509.59,48831.5925,22029.0,19664.0
2015-01-07 02:00:00,63640.0,10019.46,7348.66,48926.8575,21456.0,19541.0
2015-01-07 03:00:00,62955.0,10003.0475,7427.72,49913.09,21457.0,19965.0
2015-01-07 04:00:00,65636.0,10361.1975,7346.59,53401.3675,22229.0,21832.0
2015-01-07 05:00:00,71516.0,11397.305,7545.46,61215.285,25041.0,27800.0
2015-01-07 06:00:00,78168.0,12471.415,8176.54,68247.685,29412.0,34532.0
2015-01-07 07:00:00,80971.0,12855.5875,9006.41,71316.2675,33176.0,39273.0
2015-01-07 08:00:00,80546.0,12798.79,9446.55,71586.2875,35462.0,42099.0
2015-01-07 09:00:00,79801.0,12661.9375,9432.05,72693.28,36783.0,42423.0
2015-01-07 10:00:00,79494.0,12769.04,9410.62,73788.805,36950.0,42205.0
2015-01-07 11:00:00,79036.0,12580.235,9346.57,73451.61249999999,36399.0,39772.0
2015-01-07 12:00:00,77255.0,12561.2375,9040.7,72652.73,36154.0,39334.0
2015-01-07 13:00:00,75421.0,12507.369999999999,8952.38,71477.06,34823.0,40422.0
2015-01-07 14:00:00,73262.0,12502.6325,8801.36,70568.09,33974.0,41181.0
2015-01-07 15:00:00,72881.0,12645.585,8695.02,71214.325,33804.0,42503.0
2015-01-07 16:00:00,75844.0,13388.1775,8845.83,74908.2825,34366.0,45265.0
2015-01-07 17:00:00,79935.0,13397.9225,9292.94,74622.0575,36859.0,44376.0
2015-01-07 18:00:00,79786.0,12779.3225,9360.57,72753.1175,38014.0,43008.0
2015-01-07 19:00:00,75418.0,12210.075,9032.98,68661.4425,38193.0,40339.0
2015-01-07 20:00:00,71486.0,11580.4525,8567.67,65353.177500000005,37233.0,37168.0
2015-01-07 21:00:00,70933.0,11651.1025,8212.04,63201.165,34465.0,32964.0
2015-01-07 22:00:00,71301.0,11734.7875,8000.33,58480.244999999995,31404.0,29282.0
2015-01-07 23:00:00,68372.0,10995.8825,7605.32,54731.552500000005,28222.0,26120.0
2015-01-08 00:00:00,65948.0,10519.215,7498.81,52369.43,25790.0,24256.0
2015-01-08 01:00:00,64676.0,10082.9125,7422.63,51347.6225,24481.0,23337.0
2015-01-08 02:00:00,61551.0,9803.2325,7302.67,51479.8575,23883.0,23058.0
2015-01-08 03:00:00,60541.0,9827.7575,7234.67,52614.08,23761.0,23350.0
2015-01-08 04:00:00,62833.0,10237.529999999999,7052.39,55525.6125,24420.0,24947.0
2015-01-08 05:00:00,68782.0,11277.375,7359.18,63169.44,27045.0,30185.0
2015-01-08 06:00:00,75066.0,12298.942500000001,8045.94,70275.7475,32059.0,37189.0
2015-01-08 07:00:00,76918.0,12730.685,8967.48,73012.3975,35694.0,41485.0
2015-01-08 08:00:00,76633.0,12854.38,9347.1,72979.5225,36752.0,43419.0
2015-01-08 09:00:00,76121.0,12925.6625,9314.9,73980.775,37497.0,43305.0
2015-01-08 10:00:00,75885.0,13087.404999999999,9299.17,75148.9825,37186.0,42733.0
2015-01-08 11:00:00,75521.0,12757.2925,9220.5,74489.505,36394.0,40289.0
2015-01-08 12:00:00,74111.0,12867.6475,8834.16,73646.3375,36081.0,40382.0
2015-01-08 13:00:00,72261.0,12824.5325,8784.38,72689.57250000001,34697.0,41135.0
2015-01-08 14:00:00,69961.0,12772.4975,8679.28,72237.4175,34273.0,41376.0
2015-01-08 15:00:00,69326.0,12827.9,8610.99,72574.83,34025.0,42484.0
2015-01-08 16:00:00,72487.0,13380.055,8744.31,74696.9175,34636.0,45179.0
2015-01-08 17:00:00,76456.0,13325.875,9079.88,74052.795,37134.0,44598.0
2015-01-08 18:00:00,76130.0,12690.4375,9133.4,72231.9825,38425.0,43351.0
2015-01-08 19:00:00,72022.0,12075.6525,8734.19,67827.995,38551.0,40504.0
2015-01-08 20:00:00,68102.0,11581.5875,8317.27,64234.932499999995,37640.0,37331.0
2015-01-08 21:00:00,67739.0,11763.782500000001,7927.3,61748.3575,34828.0,33141.0
2015-01-08 22:00:00,68350.0,11608.4625,7718.85,57155.9275,31411.0,29623.0
2015-01-08 23:00:00,65154.0,10943.7125,7299.12,52837.285,28457.0,26860.0
2015-01-09 00:00:00,62599.0,10393.1625,6999.07,50807.9925,25961.0,24819.0
2015-01-09 01:00:00,61202.0,10040.715,6864.01,49790.05,24653.0,23929.0
2015-01-09 02:00:00,58297.0,9870.057499999999,6783.83,49974.4425,24040.0,23655.0
2015-01-09 03:00:00,57456.0,9750.460000000001,6733.49,51581.31,23967.0,23961.0
2015-01-09 04:00:00,59721.0,10205.9525,6681.51,55096.19,24609.0,25460.0
2015-01-09 05:00:00,65282.0,11222.3875,6997.45,63093.9625,27279.0,30439.0
2015-01-09 06:00:00,71761.0,12106.925,7769.1,70143.4425,32100.0,37184.0
2015-01-09 07:00:00,73703.0,12682.3575,8655.81,73780.99,35805.0,42011.0
2015-01-09 08:00:00,73166.0,12724.6875,9145.76,74127.8775,36872.0,44018.0
2015-01-09 09:00:00,72714.0,12756.5975,9147.83,74808.57,37381.0,43678.0
2015-01-09 10:00:00,72744.0,12912.6725,9200.21,75266.57,36947.0,43370.0
2015-01-09 11:00:00,72416.0,12608.1875,9298.28,74483.0075,36233.0,41118.0
2015-01-09 12:00:00,70571.0,12504.925,8980.3,72798.685,35670.0,40543.0
2015-01-09 13:00:00,68876.0,12279.035,8931.13,71283.955,34056.0,40940.0
2015-01-09 14:00:00,66440.0,12168.9475,8870.32,70836.85250000001,33236.0,41104.0
2015-01-09 15:00:00,65461.0,12349.5025,8698.25,71549.32250000001,32994.0,41750.0
2015-01-09 16:00:00,67732.0,12775.54,8734.0,74024.845,33328.0,44604.0
2015-01-09 17:00:00,70981.0,12702.765,8952.64,73194.455,35812.0,44285.0
2015-01-09 18:00:00,70210.0,12132.9,8927.88,70558.3625,36887.0,42845.0
2015-01-09 19:00:00,66407.0,11426.2875,8508.92,65900.9425,36925.0,40047.0
2015-01-09 20:00:00,62795.0,10907.8025,7980.31,62579.432499999995,36185.0,36687.0
2015-01-09 21:00:00,62659.0,11107.7675,7620.35,59703.1475,34169.0,32807.0
2015-01-09 22:00:00,63158.0,11104.22,7510.16,55399.1875,31580.0,29442.0
2015-01-09 23:00:00,59547.0,10498.0425,7075.21,51587.61,29160.0,26362.0
2015-01-10 00:00:00,56291.0,9836.1525,6797.72,48947.595,26542.0,24554.0
2015-01-10 01:00:00,54245.0,9323.155,6701.02,47480.98,24781.0,23620.0
2015-01-10 02:00:00,50938.0,9085.460000000001,6638.49,47178.6475,23849.0,22979.0
2015-01-10 03:00:00,49098.0,8771.3825,6588.08,47253.792499999996,23288.0,22917.0
2015-01-10 04:00:00,49638.0,8895.5225,6386.45,47539.22,23233.0,23598.0
2015-01-10 05:00:00,51583.0,9098.7625,6468.83,48397.5825,23895.0,25982.0
2015-01-10 06:00:00,53904.0,9489.6975,6603.87,51865.5425,25430.0,30022.0
2015-01-10 07:00:00,56206.0,10176.27,6401.63,56116.475,26975.0,32358.0
2015-01-10 08:00:00,58333.0,10684.215,6756.98,59224.9325,29515.0,34749.0
2015-01-10 09:00:00,59211.0,11084.5775,6989.02,61449.6275,31570.0,34748.0
2015-01-10 10:00:00,59680.0,11232.4475,7038.65,63408.6075,31613.0,33821.0
2015-01-10 11:00:00,61037.0,11292.4375,7019.07,62961.115,31029.0,32219.0
2015-01-10 12:00:00,59249.0,11068.445,6974.96,61057.07,30762.0,31118.0
2015-01-10 13:00:00,57089.0,10861.54,7197.49,59520.775,30089.0,30130.0
2015-01-10 14:00:00,54898.0,10872.05,6913.2,58456.1875,28714.0,29897.0
2015-01-10 15:00:00,54261.0,10887.26,6917.26,59865.582500000004,28309.0,30643.0
2015-01-10 16:00:00,57088.0,11480.795,6971.13,63657.1975,28708.0,34507.0
2015-01-10 17:00:00,61258.0,11693.7375,7583.02,63928.15,31391.0,36120.0
2015-01-10 18:00:00,61822.0,11249.2575,7800.12,61860.845,32727.0,36091.0
2015-01-10 19:00:00,59239.0,10809.9575,7380.3,57855.6925,33296.0,33768.0
2015-01-10 20:00:00,56662.0,10403.24,6984.62,55326.32,33279.0,31308.0
2015-01-10 21:00:00,57995.0,10497.285,6748.48,54403.285,31864.0,28713.0
2015-01-10 22:00:00,59958.0,10555.15,6753.81,51237.055,29689.0,26165.0
2015-01-10 23:00:00,57532.0,10035.0225,6703.23,47774.165,27171.0,23802.0
2015-01-11 00:00:00,55027.0,9647.7625,6433.33,44908.2125,24732.0,22108.0
2015-01-11 01:00:00,53280.0,9216.1225,6418.79,43766.5425,22909.0,21164.0
2015-01-11 02:00:00,50077.0,8983.025,6475.35,43449.8125,21937.0,20534.0
2015-01-11 03:00:00,48428.0,8942.817500000001,6421.66,43766.265,21517.0,20276.0
2015-01-11 04:00:00,48573.0,8867.9125,6318.31,43382.8425,21640.0,20844.0
2015-01-11 05:00:00,49878.0,8954.6475,6442.37,42577.965,22075.0,22016.0
2015-01-11 06:00:00,51389.0,8976.265,6453.99,44619.24,22839.0,23343.0
2015-01-11 07:00:00,53244.0,9403.4175,6459.0,47790.95,23400.0,24820.0
2015-01-11 08:00:00,56230.0,9962.255000000001,6721.49,51615.97,25037.0,27108.0
2015-01-11 09:00:00,58231.0,10349.1025,7123.97,55244.08,27071.0,28543.0
2015-01-11 10:00:00,59119.0,10679.605,7216.0,58441.3425,28054.0,29239.0
2015-01-11 11:00:00,60773.0,10895.72,7307.7,58415.5725,27967.0,29002.0
2015-01-11 12:00:00,58385.0,10659.3625,7338.65,56797.7825,28163.0,27291.0
2015-01-11 13:00:00,55346.0,10344.5175,7299.13,55343.2275,28026.0,26367.0
2015-01-11 14:00:00,53007.0,10187.175,7198.12,54800.42,26763.0,26216.0
2015-01-11 15:00:00,53030.0,10286.0775,7104.12,56213.2725,26197.0,27022.0
2015-01-11 16:00:00,57251.0,11096.59,7076.9,60770.45,26455.0,30934.0
2015-01-11 17:00:00,63378.0,11454.2225,7743.89,61914.494999999995,29411.0,32341.0
2015-01-11 18:00:00,65166.0,11314.86,8040.03,60421.955,31536.0,32961.0
2015-01-11 19:00:00,63533.0,10947.7875,7923.65,57784.425,32609.0,31781.0
2015-01-11 20:00:00,61562.0,10460.4275,7485.99,56254.535,32773.0,30285.0
2015-01-11 21:00:00,62218.0,10566.555,7191.66,56452.97,31535.0,27920.0
2015-01-11 22:00:00,63644.0,10563.585,7183.32,53082.805,29241.0,25269.0
2015-01-11 23:00:00,61456.0,10024.3825,6982.7,49705.66,26402.0,22937.0
2015-01-12 00:00:00,59409.0,9550.06,7231.15,48025.515,24164.0,21338.0
2015-01-12 01:00:00,58433.0,9165.645,7226.25,47253.715,22855.0,20546.0
2015-01-12 02:00:00,55887.0,8946.060000000001,7177.25,47759.865,22342.0,20459.0
2015-01-12 03:00:00,55323.0,9027.122500000001,7094.89,49166.957500000004,22338.0,20911.0
2015-01-12 04:00:00,58541.0,9493.02,7139.09,53559.932499999995,23043.0,23108.0
2015-01-12 05:00:00,65169.0,10801.1225,7437.65,62669.582500000004,26165.0,29382.0
2015-01-12 06:00:00,72038.0,11927.48,7989.32,70543.8375,31233.0,36204.0
2015-01-12 07:00:00,74625.0,12414.8675,8859.14,73935.4325,34908.0,40833.0
2015-01-12 08:00:00,74485.0,12440.115,9357.21,74085.1625,36149.0,42480.0
2015-01-12 09:00:00,73748.0,12479.915,9322.8,75223.515,36704.0,42466.0
2015-01-12 10:00:00,73439.0,12631.325,9302.25,76450.92,36349.0,42457.0
2015-01-12 11:00:00,72738.0,12537.0,9294.25,76108.505,35720.0,39891.0
2015-01-12 12:00:00,70822.0,12612.345000000001,8859.13,75732.95,35254.0,39539.0
2015-01-12 13:00:00,68975.0,12477.0725,8872.17,74491.97,33969.0,40250.0
2015-01-12 14:00:00,66691.0,12404.445,8761.95,73472.0625,33376.0,39955.0
2015-01-12 15:00:00,66437.0,12454.0275,8710.05,73901.8825,33240.0,40960.0
2015-01-12 16:00:00,69662.0,13034.45,8781.06,75883.64,33686.0,44163.0
2015-01-12 17:00:00,74716.0,13064.2625,9156.22,75575.2975,36035.0,43987.0
2015-01-12 18:00:00,74632.0,12546.2425,9311.77,73532.17,37323.0,42747.0
2015-01-12 19:00:00,70547.0,11838.5175,8948.89,69022.5425,37433.0,40439.0
2015-01-12 20:00:00,66342.0,11230.14,8447.65,65442.1125,36666.0,37431.0
2015-01-12 21:00:00,66480.0,11293.81,8158.56,62468.8,34098.0,33541.0
2015-01-12 22:00:00,67178.0,11132.255000000001,7930.78,57745.49,30762.0,30020.0
2015-01-12 23:00:00,64317.0,10482.6375,7512.08,53574.527500000004,28033.0,26933.0
2015-01-13 00:00:00,61630.0,9877.465,7363.46,51335.4975,25750.0,25077.0
2015-01-13 01:00:00,60375.0,9536.9275,7287.96,50271.91,24517.0,24122.0
2015-01-13 02:00:00,57568.0,9217.36,7212.98,50871.88,23911.0,23866.0
2015-01-13 03:00:00,56852.0,9246.2625,7142.14,52282.74,23876.0,23993.0
2015-01-13 04:00:00,59401.0,9819.1875,7128.15,55620.4375,24445.0,25695.0
2015-01-13 05:00:00,65535.0,10972.119999999999,7346.5,63556.845,27027.0,31074.0
2015-01-13 06:00:00,72387.0,11943.58,8112.71,70816.115,31924.0,37841.0
2015-01-13 07:00:00,74248.0,12236.18,9027.5,72946.69750000001,35351.0,42455.0
2015-01-13 08:00:00,73658.0,12320.39,9418.85,72615.425,36288.0,44272.0
2015-01-13 09:00:00,72858.0,12491.05,9341.02,73174.0525,36612.0,44364.0
2015-01-13 10:00:00,72508.0,12825.439999999999,9274.02,73864.53,36296.0,43918.0
2015-01-13 11:00:00,71879.0,12690.865,9171.49,73922.5325,35645.0,41061.0
2015-01-13 12:00:00,70302.0,12722.55,8679.65,72998.465,35172.0,40262.0
2015-01-13 13:00:00,68632.0,12545.119999999999,8634.79,71623.24,33895.0,41595.0
2015-01-13 14:00:00,66512.0,12356.705,8521.55,70385.0625,33283.0,41468.0
2015-01-13 15:00:00,66156.0,12308.7125,8449.06,70618.905,33030.0,42769.0
2015-01-13 16:00:00,68958.0,12821.3975,8534.99,74369.67749999999,33542.0,45445.0
2015-01-13 17:00:00,73359.0,13035.6225,8902.49,73985.275,35944.0,45029.0
2015-01-13 18:00:00,73425.0,12445.695,9093.27,71459.2575,37553.0,43746.0
2015-01-13 19:00:00,69200.0,11790.21,8653.44,66778.4875,37604.0,40920.0
2015-01-13 20:00:00,65246.0,11192.0675,8158.23,63067.53,36831.0,37835.0
2015-01-13 21:00:00,65181.0,11346.95,7867.96,60433.735,33972.0,33940.0
2015-01-13 22:00:00,65928.0,11299.025,7627.61,55834.0375,30733.0,30336.0
2015-01-13 23:00:00,62933.0,10564.42,7184.18,51604.9975,28057.0,27228.0
2015-01-14 00:00:00,60436.0,10058.06,6938.02,49243.9125,25764.0,25314.0
